# HELP cadvisor_version_info A metric with a constant '1' value labeled by kernel version, OS version, docker version, cadvisor version & cadvisor revision.
# TYPE cadvisor_version_info gauge
cadvisor_version_info{cadvisorRevision="",cadvisorVersion="",dockerVersion="",kernelVersion="5.10.236-228.935.amzn2.x86_64",osVersion="Amazon Linux 2"} 1
# HELP container_blkio_device_usage_total Blkio Device bytes usage
# TYPE container_blkio_device_usage_total counter
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Async",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Discard",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Read",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Sync",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Total",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-podff2a1f22_0531_4993_af05_a3bfd54bfa4f.slice/cri-containerd-e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad.scope",image="761377655185.dkr.ecr.ca-west-1.amazonaws.com/eks/pause:3.5",major="259",minor="0",name="e1f3564af2b55231bc399e891ac2217223a1efb265d59ef65f857b15581931ad",namespace="kube-system",operation="Write",pod="aws-node-qm8hd"} 0 1749245662678
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/runtime.slice/kubelet.service",image="",major="259",minor="0",name="",namespace="",operation="Async",pod=""} 0 1749245668630
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/runtime.slice/kubelet.service",image="",major="259",minor="0",name="",namespace="",operation="Discard",pod=""} 0 1749245668630
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/runtime.slice/kubelet.service",image="",major="259",minor="0",name="",namespace="",operation="Read",pod=""} 0 1749245668630
container_blkio_device_usage_total{container="",device="/dev/nvme0n1",id="/runtime.slice/kubelet.service",image="",major="259",minor="0",name="",namespace="",operation="Sync",pod=""} 0 1749245668630
